time,value
0.02742857142857143,49.188311688311686
0.05485714285714286,49.83766233766234
0.08228571428571428,49.83766233766234
0.10971428571428572,49.83766233766234
0.13714285714285715,49.83766233766234
0.16457142857142856,49.83766233766234
0.192,49.83766233766234
0.21942857142857145,49.83766233766234
0.24685714285714283,49.83766233766234
0.2742857142857143,49.83766233766234
0.3017142857142857,49.83766233766234
0.3291428571428571,49.83766233766234
0.35657142857142854,49.83766233766234
0.384,50.16233766233766
0.4114285714285715,50.16233766233766
0.4388571428571429,50.16233766233766
0.46628571428571425,50.48701298701299
0.49371428571428566,50.48701298701299
0.5211428571428571,50.48701298701299
0.5485714285714286,50.48701298701299
0.5760000000000001,50.81168831168831
0.6034285714285714,50.81168831168831
0.6308571428571429,50.81168831168831
0.6582857142857143,51.13636363636363
0.6857142857142857,51.13636363636363
0.7131428571428571,51.13636363636363
0.7405714285714285,51.461038961038966
0.768,51.78571428571429
0.7954285714285714,51.78571428571429
0.822857142857143,52.1103896103896
0.8502857142857143,52.1103896103896
0.8777142857142858,52.1103896103896
0.9051428571428571,52.1103896103896
0.9325714285714285,52.435064935064936
0.96,52.435064935064936
0.9874285714285713,52.75974025974026
1.014857142857143,52.75974025974026
1.0422857142857143,53.40909090909091
1.0697142857142858,53.40909090909091
1.0971428571428572,53.73376623376623
1.1245714285714286,54.05844155844156
1.1520000000000001,54.38311688311688
1.1794285714285713,55.032467532467535
1.2068571428571429,55.35714285714286
1.2342857142857142,55.68181818181818
1.2617142857142858,56.006493506493506
1.2891428571428571,56.33116883116883
1.3165714285714285,56.65584415584416
1.344,56.980519480519476
1.3714285714285714,57.3051948051948
1.398857142857143,57.95454545454546
1.4262857142857142,58.27922077922077
1.4537142857142857,58.92857142857143
1.481142857142857,59.253246753246756
1.5085714285714287,59.577922077922075
1.536,59.9025974025974
1.5634285714285714,60.22727272727273
1.5908571428571427,60.55194805194806
1.645714285714286,60.87662337662337
1.673142857142857,61.201298701298704
1.7005714285714286,61.52597402597403
1.7279999999999998,61.850649350649356
1.7554285714285716,62.175324675324674
1.782857142857143,62.5
1.8102857142857143,62.824675324675326
1.8377142857142856,63.149350649350644
1.865142857142857,63.47402597402597
1.8925714285714288,63.47402597402597
1.92,63.798701298701296
