time,value
0.13714285714285715,49.83766233766234
0.16457142857142856,49.83766233766234
0.192,49.83766233766234
0.21942857142857145,49.83766233766234
0.24685714285714283,49.83766233766234
0.2742857142857143,49.83766233766234
0.3017142857142857,50.16233766233766
0.3291428571428571,50.16233766233766
0.35657142857142854,50.16233766233766
0.384,50.16233766233766
0.4114285714285715,50.16233766233766
0.4388571428571429,50.48701298701299
0.46628571428571425,50.48701298701299
0.49371428571428566,50.48701298701299
0.5211428571428571,50.48701298701299
0.5485714285714286,50.48701298701299
0.5760000000000001,50.48701298701299
0.6034285714285714,50.48701298701299
0.6308571428571429,50.48701298701299
0.6582857142857143,50.48701298701299
0.6857142857142857,50.81168831168831
0.7131428571428571,50.81168831168831
0.768,50.81168831168831
0.7954285714285714,50.81168831168831
0.822857142857143,51.13636363636363
0.8502857142857143,51.13636363636363
0.8777142857142858,51.13636363636363
0.9325714285714285,51.13636363636363
0.96,51.461038961038966
0.9874285714285713,51.461038961038966
1.014857142857143,51.78571428571429
1.0422857142857143,52.1103896103896
1.0697142857142858,52.1103896103896
1.0971428571428572,52.435064935064936
1.1520000000000001,52.75974025974026
1.1794285714285713,52.75974025974026
1.2068571428571429,53.08441558441559
1.2342857142857142,53.08441558441559
1.2617142857142858,53.40909090909091
1.2891428571428571,53.73376623376623
1.3165714285714285,54.05844155844156
1.344,54.38311688311688
1.3714285714285714,54.7077922077922
1.398857142857143,54.7077922077922
1.4262857142857142,55.032467532467535
1.4537142857142857,55.032467532467535
1.481142857142857,55.35714285714286
1.5085714285714287,55.68181818181818
1.536,56.006493506493506
1.5634285714285714,56.33116883116883
1.5908571428571427,56.65584415584416
1.6182857142857143,56.65584415584416
1.645714285714286,56.980519480519476
1.673142857142857,57.3051948051948
1.7005714285714286,57.62987012987013
1.7279999999999998,57.95454545454546
1.7554285714285716,58.27922077922077
1.782857142857143,58.603896103896105
1.8102857142857143,58.92857142857143
1.8377142857142856,59.253246753246756
1.8925714285714288,59.577922077922075
1.92,59.9025974025974
1.9474285714285715,60.55194805194806
1.9748571428571426,60.87662337662337
2.029714285714286,61.201298701298704
